2017-12-10 20:25:44.647,1983,14630,42,3376,4232,3059,3212,851,4164,1176,5000,9565,9565,12083,1822,-500,7891,6759,0,0,3053,3302,0
2017-12-10 20:25:45.366,1127,14568,40,3377,4232,3058,3212,371,4633,0,5000,9617,9617,10421,756,-500,6142,5867,304,1230,2165,2922,304
2017-12-10 20:25:46.063,825,14599,37,3378,4232,3056,3212,371,4633,0,5000,9626,9627,9954,688,-500,5822,5639,422,1356,2099,2961,422
2017-12-10 20:25:46.790,803,14440,36,3379,4232,3055,3212,371,4633,0,5000,9626,9627,9808,714,-500,5668,5558,122,960,2084,2920,122
2017-12-10 20:25:47.509,809,14630,35,3381,4232,3053,3212,371,4633,0,5000,9617,9617,9749,725,-500,5930,5543,145,1094,2078,2946,145
2017-12-10 20:25:48.235,809,14503,34,3383,4232,3052,3213,371,4633,0,5000,9626,9627,9692,708,-500,5751,5511,224,1147,2068,2972,224
2017-12-10 20:25:48.956,807,14567,33,3384,4232,3051,3213,371,4633,0,5000,9637,9627,9692,685,-500,5703,5515,238,1166,2067,2994,238
2017-12-10 20:25:49.705,785,14503,30,3385,4232,3049,3213,371,4633,0,5000,9617,9617,9691,662,-500,5809,5500,535,1436,2057,3075,535
2017-12-10 20:25:50.405,752,14567,27,3386,4232,3049,3213,371,4633,0,5000,9617,9617,9691,648,-500,5793,5525,634,1516,2062,3073,634
2017-12-10 20:25:51.167,746,14567,22,3387,4232,3048,3214,371,4633,0,5000,9617,9617,9691,633,-500,6132,5522,994,1831,2055,3134,994
2017-12-10 20:25:51.885,724,14440,16,3388,4232,3046,3214,366,4633,0,5000,9626,9627,9662,346,-500,3314,5508,1245,1973,2055,3116,1245
2017-12-10 20:25:52.601,729,14408,8,3389,4232,3045,3214,366,4638,0,5000,9637,9638,9633,325,-500,3079,5491,1303,1946,2057,3069,1303
2017-12-10 20:25:53.332,752,14128,3,3390,4232,3045,3214,366,4633,0,5000,9626,9627,9604,489,-500,4232,5491,1411,1998,2058,3058,1411
2017-12-10 20:25:54.036,763,14284,2,3391,4232,3048,3214,651,4353,63,5000,9626,9627,9575,603,1846,5263,5469,1846,1987,2090,2666,452
2017-12-10 20:25:54.739,1085,14504,2,3392,4232,3048,3215,1206,3803,2205,5000,9586,9586,10041,1501,2538,6520,5814,2538,1721,2709,4232,0
2017-12-10 20:25:55.459,1709,14440,0,3392,4232,3051,3215,1260,3755,2433,5000,9574,9575,11570,2010,2366,7499,6658,2366,1565,3386,4387,0
2017-12-10 20:25:56.182,1842,14630,11,3394,4232,3051,3215,1325,3685,2679,5000,9554,9555,12724,2420,2543,8377,7272,2543,1559,3568,4503,0
2017-12-10 20:25:56.882,1974,14598,16,3395,4232,3050,3218,1476,3539,3141,5000,9492,9492,13773,2924,2713,9241,7941,2713,1535,4241,4691,0
